,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
644,SI,2021-08-19,94.5,-2.87,5.88,"Stanton, Giancarlo",519317,607231,,called_strike,7.0,"Giancarlo Stanton grounds out sharply, second baseman Jorge Polanco to first baseman Miguel Sano.",R,R,R,NYY,MIN,S,,,1,0,2021,-1.52,10.08,-0.48,1.75,,,,1,2,Bot,,,680777,9.59776225119364,-137.26135808606176,-6.91661223396988,-21.34707481745032,29.40985664496768,-20.221948468310977,3.83,1.86,,,,94.4,2401.0,6.3,632840,607231,680777,593934,593871,650333,592743,595909,624503,596146,54.23,,,,,,,,12,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.0,-0.032,1,1-0,0.48,18.240000000000002,0
645,SI,2021-08-19,95.9,-3.0,5.77,"Stanton, Giancarlo",519317,607231,,ball,14.0,"Giancarlo Stanton grounds out sharply, second baseman Jorge Polanco to first baseman Miguel Sano.",R,R,R,NYY,MIN,B,,,0,0,2021,-1.42,11.52,1.06,1.89,,,,1,2,Bot,,,680777,13.897345154986544,-138.940073639788,-6.795508175548147,-21.44969147582295,29.79563752701241,-18.316536728345827,3.78,1.81,,,,95.8,2481.0,6.4,632840,607231,680777,593934,593871,650333,592743,595909,624503,596146,54.13,,,,,,,,12,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,0.026,0,0-0,-1.06,17.04,0
646,FF,2021-08-18,93.6,-2.51,5.54,"Stanton, Giancarlo",519317,572070,out,hit_into_play,5.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,X,8.0,fly_ball,3,2,2021,0.3,3.3600000000000003,-0.14,2.78,,,,2,5,Bot,139.58,56.03,543877,5.436535055314788,-136.36029209483817,-2.060994583310296,2.65439459058214,28.24133190787011,-28.41872352691412,3.66,1.68,355.0,100.7,35.0,93.6,2351.0,6.1,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.43,0.429,0.843,0.0,1.0,0.0,0.0,5.0,41,6,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,183.0,-0.004,-0.134,1,3-2,0.14,-3.5999999999999996,0
647,FF,2021-08-18,94.2,-2.54,5.41,"Stanton, Giancarlo",519317,572070,,called_strike,9.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,S,,,3,1,2021,0.22,4.199999999999999,0.62,2.25,,,,2,5,Bot,,,543877,7.701448484572132,-137.1646944144538,-3.3597813194131825,1.3401993535709222,27.1099487570996,-27.214105431562896,3.73,1.68,,,,94.6,2355.0,6.2,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.26,,,,,,,,41,5,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,185.0,0.0,-0.027,1,3-1,-0.62,-2.64,0
648,FF,2021-08-18,93.9,-2.5,5.45,"Stanton, Giancarlo",519317,572070,,ball,14.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,B,,,2,1,2021,0.35,4.92,0.91,1.17,,,,2,5,Bot,,,543877,8.046451561908716,-136.69539220338424,-6.3819480423375525,2.9818303379737867,24.96853684124877,-25.968210048110866,3.71,1.68,,,,94.7,2254.0,6.3,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.17,,,,,,,,41,4,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,199.0,0.0,0.042,0,2-1,-0.91,-4.199999999999999,0
649,FF,2021-08-18,93.7,-2.52,5.41,"Stanton, Giancarlo",519317,572070,,swinging_strike,8.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,S,,,2,0,2021,0.18,3.7199999999999998,0.06,2.26,,,,2,5,Bot,,,543877,6.262663545264759,-136.49524066487436,-3.157743544336184,1.0347068447520693,26.145010258608416,-27.890305344440627,3.66,1.68,,,,94.0,2387.0,6.1,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.41,,,,,,,,41,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,201.0,0.0,-0.024,1,2-0,-0.06,-2.16,1
650,SL,2021-08-18,88.2,-2.7,5.44,"Stanton, Giancarlo",519317,572070,,ball,13.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,B,,,1,0,2021,0.4,0.72,-1.06,2.56,,,,2,5,Bot,,,543877,3.146852888821777,-128.5969499798944,-1.103359025514849,3.8412065643146014,24.31920151285745,-31.514331467417897,3.71,1.68,,,,88.2,2684.0,6.0,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.5,,,,,,,,41,2,Slider,4,1,4,1,1,4,4,1,Standard,Standard,51.0,0.0,0.024,0,1-0,1.06,-4.800000000000001,0
651,CU,2021-08-18,74.5,-2.35,5.89,"Stanton, Giancarlo",519317,572070,,ball,11.0,Giancarlo Stanton flies out sharply to center fielder Hunter Renfroe.,R,R,R,NYY,BOS,B,,,0,0,2021,0.97,-18.48,-1.46,3.2,,,,2,5,Bot,,,543877,0.1114328473474364,-108.21883572938836,4.498073053917238,7.529001725276132,22.391183513332795,-45.26828033191242,3.63,1.68,,,,73.3,2919.0,5.9,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.6,,,,,,,,41,1,Curveball,4,1,4,1,1,4,4,1,Standard,Standard,28.0,0.0,0.016,0,0-0,1.46,-11.64,0
652,KC,2021-08-18,78.7,-1.31,6.68,"Stanton, Giancarlo",519317,601713,single,hit_into_play,5.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,X,7.0,line_drive,1,2,2021,0.65,-17.16,-0.17,2.45,,,,0,2,Bot,70.78,111.78,543877,1.2725486185397747,-114.57667360575236,0.3699940266348103,5.431994250385825,22.653378217543523,-45.04281888660069,3.66,1.68,160.0,102.3,8.0,78.9,2559.0,6.5,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,53.95,0.706,0.664,0.9,1.0,1.0,0.0,4.0,12,6,Knuckle Curve,0,1,0,1,1,0,0,1,Standard,Standard,7.0,0.041,0.471,1,1-2,0.17,-7.800000000000001,0
653,FF,2021-08-18,94.5,-1.48,6.7,"Stanton, Giancarlo",519317,601713,,foul,2.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,S,,,1,2,2021,-0.04,20.16,-0.04,3.12,,,,0,2,Bot,,,543877,3.878604085494074,-137.30172557263438,-7.380814007676427,-1.4395689704944572,32.94944764410131,-9.51238671572236,3.66,1.68,177.0,73.1,62.0,94.8,2174.0,6.8,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,53.75,,,,,,,,12,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,193.0,0.0,0.0,1,1-2,0.04,0.48,0
654,SL,2021-08-18,86.0,-1.47,6.65,"Stanton, Giancarlo",519317,601713,,foul,8.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,S,,,1,2,2021,0.49,0.8400000000000001,0.24,2.17,,,,0,2,Bot,,,543877,3.0691284019278733,-125.19542606015776,-4.546608740257592,4.595833795044002,25.03749972635901,-30.71763165150541,3.66,1.68,188.0,70.2,54.0,86.7,2289.0,6.7,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,53.84,,,,,,,,12,4,Slider,0,1,0,1,1,0,0,1,Standard,Standard,127.0,0.0,0.0,1,1-2,-0.24,-5.88,0
655,SL,2021-08-18,84.9,-1.62,6.65,"Stanton, Giancarlo",519317,601713,,ball,14.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,B,,,0,2,2021,0.31,0.96,1.08,0.42,,,,0,2,Bot,,,543877,5.663890763192744,-123.3608678676821,-8.419974711989969,2.1247571237604626,22.58681255689609,-29.96403094266293,3.7,1.68,,,,84.7,2356.0,6.1,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,54.42,,,,,,,,12,3,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,106.0,0.0,0.022,0,0-2,-1.08,-3.7199999999999998,0
656,FF,2021-08-18,94.3,-1.58,6.63,"Stanton, Giancarlo",519317,601713,,called_strike,4.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,S,,,0,1,2021,-0.33,19.080000000000002,-0.61,2.94,,,,0,2,Bot,,,543877,3.2715188496772285,-137.2009396228696,-7.465107611416426,-4.851778124698127,31.65454282959408,-10.696898428878756,3.75,1.68,,,,94.7,2345.0,6.6,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,53.85,,,,,,,,12,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,196.0,0.0,-0.052,1,0-1,0.61,3.96,0
657,KC,2021-08-18,78.6,-1.65,6.67,"Stanton, Giancarlo",519317,601713,,swinging_strike,9.0,Giancarlo Stanton singles on a sharp line drive to left fielder Alex Verdugo.,R,R,R,NYY,BOS,S,,,0,0,2021,0.83,-16.68,0.73,1.63,,,,0,2,Bot,,,543877,3.636664785113816,-114.32480921342253,-1.395026750143036,6.435133009469886,23.86521946605883,-44.203153337678046,3.66,1.68,,,,78.3,2603.0,6.4,632852,601713,543877,666915,571771,646240,593428,657077,592669,502110,54.08,,,,,,,,12,1,Knuckle Curve,0,1,0,1,1,0,0,1,Strategic,Standard,16.0,0.0,-0.038,1,0-0,-0.73,-9.959999999999999,1
658,SL,2021-08-18,82.1,-2.56,5.39,"Stanton, Giancarlo",519317,493603,out,hit_into_play,9.0,"Giancarlo Stanton grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,NYY,BOS,X,5.0,ground_ball,0,1,2021,1.78,0.96,0.71,2.09,,592450.0,608336.0,2,7,Bot,104.33,169.41,543877,3.9626044072004776,-119.4944427651973,-0.998656882999292,16.06648769049622,25.973903188802232,-31.420736368158764,3.66,1.68,2.0,74.1,-43.0,82.5,2700.0,6.9,632852,493603,543877,666915,571771,646240,593428,657077,592669,502110,53.64,0.106,0.095,0.0,1.0,0.0,0.0,2.0,56,2,Slider,4,1,4,1,1,4,4,1,Standard,Strategic,70.0,-0.01,-0.366,1,0-1,-0.71,-21.36,0
659,SI,2021-08-18,95.0,-2.13,5.66,"Stanton, Giancarlo",519317,493603,,called_strike,13.0,"Giancarlo Stanton grounds out, third baseman Rafael Devers to first baseman Bobby Dalbec.",R,R,R,NYY,BOS,S,,,0,0,2021,-1.23,5.76,-0.84,2.63,,592450.0,608336.0,2,7,Bot,,,543877,6.234142503712297,-138.14501105707097,-3.374925986331682,-17.167127589240486,31.53184160577968,-25.42792293479085,3.81,1.87,,,,96.0,2013.0,7.0,632852,493603,543877,666915,571771,646240,593428,657077,592669,502110,53.52,,,,,,,,56,1,Sinker,4,1,4,1,1,4,4,1,Standard,Strategic,218.0,0.0,-0.075,1,0-0,0.84,14.76,0
660,FF,2021-08-18,95.2,-2.42,5.68,"Stanton, Giancarlo",519317,572070,walk,ball,12.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,B,,,3,2,2021,0.31,7.5600000000000005,0.31,4.07,,,,0,3,Bot,,,543877,6.468002583077767,-138.51119151988271,0.0556944873825681,2.383665147456237,32.897173961960135,-24.399685706883275,3.73,1.68,,,,94.6,2341.0,6.1,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.43,,,0.7,1.0,0.0,0.0,,24,6,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,173.0,0.016,0.329,0,3-2,-0.31,-3.7199999999999998,0
661,FF,2021-08-18,94.4,-2.56,5.73,"Stanton, Giancarlo",519317,572070,,called_strike,1.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,S,,,3,1,2021,0.31,4.4399999999999995,-0.75,3.36,,,,0,3,Bot,,,543877,3.978866434424768,-137.50364842264426,-1.32603378144297,3.036528388934524,29.354096234418584,-27.382100989270672,3.75,1.68,,,,93.9,2314.0,5.9,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.63,,,,,,,,24,5,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,158.0,0.0,-0.077,1,3-1,0.75,-3.7199999999999998,0
662,CH,2021-08-18,91.7,-2.62,5.77,"Stanton, Giancarlo",519317,572070,,ball,11.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,B,,,2,1,2021,-1.19,6.12,-0.96,3.98,,,,0,3,Bot,,,543877,6.749785691949388,-133.38150680410087,0.2649388007473902,-15.661492078587663,31.59805878441787,-26.40192530334624,3.79,1.68,,,,91.0,1631.0,6.1,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.39,,,,,,,,24,4,Changeup,4,1,4,1,1,4,4,1,Standard,Standard,228.0,0.0,0.113,0,2-1,0.96,14.28,0
663,FF,2021-08-18,95.6,-2.61,5.63,"Stanton, Giancarlo",519317,572070,,ball,11.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,B,,,1,1,2021,0.2,7.08,-0.59,4.45,,,,0,3,Bot,,,543877,4.851762420980503,-139.2969937033197,1.1504535503380888,1.569450296244971,29.794204734972837,-24.95597913736797,3.68,1.68,,,,95.4,2122.0,6.0,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.53,,,,,,,,24,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Standard,Standard,188.0,0.0,0.052,0,1-1,0.59,-2.4000000000000004,0
664,CH,2021-08-18,92.4,-2.65,5.62,"Stanton, Giancarlo",519317,572070,,ball,14.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,B,,,0,1,2021,-1.28,3.5999999999999996,0.96,0.33,,,,0,3,Bot,,,543877,11.900573928929903,-133.84407531249,-8.272402107084257,-17.916247313639285,26.953383612036365,-26.93768489347173,3.72,1.68,,,,92.0,1720.0,6.2,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.34,,,,,,,,24,2,Changeup,4,1,4,1,1,4,4,1,Standard,Standard,235.0,0.0,0.027,0,0-1,-0.96,15.36,0
665,SL,2021-08-18,88.7,-2.65,5.72,"Stanton, Giancarlo",519317,572070,,called_strike,1.0,Giancarlo Stanton walks.,R,R,R,NYY,BOS,S,,,0,0,2021,0.47,-2.16,-0.39,3.08,,,,0,3,Bot,,,543877,4.5159059169562745,-129.17501500138303,-0.0692788083346735,4.444272723078162,24.28916583863532,-34.42752331121052,3.7,1.68,,,,88.5,2622.0,5.9,632852,572070,543877,666915,571771,646240,593428,657077,592669,502110,54.59,,,,,,,,24,1,Slider,4,1,4,1,1,4,4,1,Standard,Standard,42.0,0.0,-0.038,1,0-0,0.39,-5.64,0
666,FF,2021-08-17,96.2,-2.14,5.56,"Stanton, Giancarlo",519317,543135,out,hit_into_play,11.0,Giancarlo Stanton lines out to center fielder Jarren Duran.,R,R,R,NYY,BOS,X,8.0,line_drive,1,2,2021,-0.63,14.76,-0.14,3.82,,592450.0,,2,5,Bot,139.71,61.66,608700,6.823634041948751,-139.88139963004474,-1.791263745236159,-9.882207643722166,33.789593519666965,-15.9581564067384,3.66,1.68,342.0,93.8,22.0,97.0,2017.0,7.0,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.54,0.2,0.231,0.0,1.0,0.0,0.0,3.0,45,4,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Strategic,226.0,-0.017,-0.214,1,1-2,0.14,7.5600000000000005,0
667,FS,2021-08-17,87.2,-2.07,5.74,"Stanton, Giancarlo",519317,543135,,ball,13.0,Giancarlo Stanton lines out to center fielder Jarren Duran.,R,R,R,NYY,BOS,B,,,0,2,2021,-0.79,2.88,-0.96,0.9,,592450.0,,2,5,Bot,,,608700,4.359642137295021,-126.9819656753884,-6.111544550675468,-9.430769822429212,22.944055452190288,-28.613801570041787,3.7,1.68,,,,88.7,1164.0,6.9,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.61,,,,,,,,45,3,Split-Finger,2,0,2,0,0,2,2,0,Standard,Strategic,230.0,0.0,0.027,0,0-2,0.96,9.48,0
668,FF,2021-08-17,95.8,-2.13,5.58,"Stanton, Giancarlo",519317,543135,,swinging_strike,4.0,Giancarlo Stanton lines out to center fielder Jarren Duran.,R,R,R,NYY,BOS,S,,,0,1,2021,-0.76,13.32,-0.38,2.9,,592450.0,,2,5,Bot,,,608700,6.387465389341946,-139.37840171447766,-3.9980375100992607,-11.302226724503702,30.820023734851,-17.020498120559306,3.66,1.68,,,,96.7,1983.0,6.8,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.74,,,,,,,,45,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Strategic,225.0,0.0,-0.086,1,0-1,0.38,9.120000000000001,1
669,FF,2021-08-17,97.1,-2.13,5.59,"Stanton, Giancarlo",519317,543135,,called_strike,14.0,Giancarlo Stanton lines out to center fielder Jarren Duran.,R,R,R,NYY,BOS,S,,,0,0,2021,-0.69,15.0,0.92,2.62,,592450.0,,2,5,Bot,,,608700,9.804619145053843,-141.07919182550597,-5.30616396196791,-11.510250545664398,32.686653502936984,-14.393789605219926,3.88,1.91,,,,97.7,2047.0,6.7,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.77,,,,,,,,45,1,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,228.0,0.0,-0.045,1,0-0,-0.92,8.28,0
670,CU,2021-08-17,79.6,-1.95,5.55,"Stanton, Giancarlo",519317,543135,home_run,hit_into_play,8.0,Giancarlo Stanton homers (19) on a fly ball to left center field.,R,R,R,NYY,BOS,X,,fly_ball,0,2,2021,0.99,-12.24,0.13,1.73,,,,0,4,Bot,74.32,27.52,608700,2.7012472555586022,-115.89575724590496,0.2877490661493642,8.32469208149467,22.698842264540357,-41.6033927484795,3.66,1.68,441.0,110.8,25.0,79.5,2126.0,6.3,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,54.22,0.991,1.97,2.0,1.0,0.0,3.0,6.0,30,3,Curveball,1,0,1,0,0,2,2,0,Standard,Strategic,45.0,0.106,1.09,1,0-2,-0.13,-11.879999999999999,0
671,FF,2021-08-17,95.2,-2.11,5.42,"Stanton, Giancarlo",519317,543135,,foul,11.0,Giancarlo Stanton homers (19) on a fly ball to left center field.,R,R,R,NYY,BOS,S,,,0,1,2021,-1.01,13.919999999999998,-1.03,3.81,,,,0,4,Bot,,,608700,5.157795473749217,-138.52111576470153,-1.161221747296481,-14.227115572304218,32.215767651619494,-17.25894021517,3.66,1.68,196.0,74.7,20.0,95.8,2124.0,6.8,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.74,,,,,,,,30,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Strategic,229.0,0.0,-0.052,1,0-1,1.03,12.120000000000001,0
672,SL,2021-08-17,84.3,-2.14,5.59,"Stanton, Giancarlo",519317,543135,,called_strike,9.0,Giancarlo Stanton homers (19) on a fly ball to left center field.,R,R,R,NYY,BOS,S,,,0,0,2021,0.65,-1.08,0.39,1.87,,,,0,4,Bot,,,608700,4.632467600608822,-122.77098229764754,-2.102105112530238,5.687146692268494,24.30552669295269,-32.864664001463375,3.76,1.68,,,,85.4,2183.0,6.9,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.56,,,,,,,,30,1,Slider,1,0,1,0,0,1,1,0,Standard,Strategic,96.0,0.0,-0.038,1,0-0,-0.39,-7.800000000000001,0
673,SL,2021-08-17,85.9,-2.14,5.61,"Stanton, Giancarlo",519317,543135,strikeout,called_strike,14.0,Giancarlo Stanton called out on strikes.,R,R,R,NYY,BOS,S,2.0,,1,2,2021,0.53,-0.24,1.01,2.71,,,,0,2,Bot,,,608700,6.435330117921965,-125.03356674157314,-0.6099613920496213,4.390941919453446,23.7033299473058,-32.433852209409245,3.82,1.84,,,,86.8,2203.0,6.7,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.76,,,0.0,1.0,0.0,0.0,,14,4,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,120.0,-0.027,-0.173,1,1-2,-1.01,-6.36,0
674,FF,2021-08-17,95.2,-2.22,5.4,"Stanton, Giancarlo",519317,543135,,swinging_strike,11.0,Giancarlo Stanton called out on strikes.,R,R,R,NYY,BOS,S,,,1,1,2021,-0.91,12.48,-0.77,4.24,,,,0,2,Bot,,,608700,5.883294499176574,-138.55276767599452,0.25996614635224,-12.989714195582462,31.225665888540878,-19.06127710834704,3.66,1.68,,,,96.0,2104.0,6.8,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.73,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,232.0,0.0,-0.057,1,1-1,0.77,10.92,1
675,FF,2021-08-17,95.3,-2.16,5.47,"Stanton, Giancarlo",519317,543135,,called_strike,6.0,Giancarlo Stanton called out on strikes.,R,R,R,NYY,BOS,S,,,1,0,2021,-0.89,11.879999999999999,0.82,2.46,,,,0,2,Bot,,,608700,9.932866209806898,-138.4284422191845,-4.5287387584186085,-13.581279177673215,29.957289220641275,-18.64233949253256,3.69,1.68,,,,96.4,2136.0,7.0,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.53,,,,,,,,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,225.0,0.0,-0.049,1,1-0,-0.82,10.68,0
676,FF,2021-08-17,95.6,-2.22,5.46,"Stanton, Giancarlo",519317,543135,,ball,12.0,Giancarlo Stanton called out on strikes.,R,R,R,NYY,BOS,B,,,0,0,2021,-0.88,13.080000000000002,1.14,3.41,,,,0,2,Bot,,,608700,10.94400249430641,-138.81815861745594,-2.229198926304874,-13.876064092860728,30.97166042141357,-17.753240923154753,3.77,1.68,,,,96.4,2157.0,6.9,632893,543135,608700,543768,571771,646240,593428,657077,680776,502110,53.64,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,236.0,0.0,0.038,0,0-0,-1.14,10.56,0
677,FF,2021-08-17,94.8,1.99,5.47,"Stanton, Giancarlo",519317,657031,single,hit_into_play,8.0,Giancarlo Stanton singles on a sharp line drive to center fielder Hunter Renfroe.   Joey Gallo scores.    Luke Voit to 2nd.,R,R,L,NYY,BOS,X,8.0,line_drive,3,0,2021,0.26,15.36,-0.13,1.92,608336.0,,572228.0,1,5,Bot,114.44,69.59,543877,-6.234270234838746,-137.97378957010153,-6.614107736937388,4.6607652544512845,28.647579160915974,-14.572580223899283,3.66,1.68,246.0,116.3,10.0,96.6,2272.0,7.1,633291,657031,543877,666915,571771,646240,593428,657077,592669,502110,53.36,0.837,0.874,0.9,1.0,1.0,0.0,6.0,44,4,4-Seam Fastball,4,3,4,3,3,5,5,3,Standard,Standard,153.0,0.058,0.458,1,3-0,0.13,-3.12,0
678,FF,2021-08-17,95.5,2.03,5.51,"Stanton, Giancarlo",519317,657031,,ball,11.0,Giancarlo Stanton singles on a sharp line drive to center fielder Hunter Renfroe.   Joey Gallo scores.    Luke Voit to 2nd.,R,R,L,NYY,BOS,B,,,2,0,2021,0.42,16.32,-1.8,3.45,608336.0,,572228.0,1,5,Bot,,,543877,-11.173718189597944,-138.75954283727913,-2.884467886299611,7.770087195323769,29.01072601516793,-14.135031391538016,3.86,1.93,,,,96.9,2312.0,7.0,633291,657031,543877,666915,571771,646240,593428,657077,592669,502110,53.49,,,,,,,,44,3,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,148.0,0.0,0.199,0,2-0,1.8,-5.04,0
679,SL,2021-08-17,89.3,2.25,5.51,"Stanton, Giancarlo",519317,657031,,ball,13.0,Giancarlo Stanton singles on a sharp line drive to center fielder Hunter Renfroe.   Joey Gallo scores.    Luke Voit to 2nd.,R,R,L,NYY,BOS,B,,,1,0,2021,-0.46,2.16,-0.46,0.98,608336.0,,572228.0,1,5,Bot,,,543877,-5.799446803398362,-129.9203901235566,-5.609296543630253,-4.023621045103653,26.40502912428769,-29.17822511379681,3.99,1.97,,,,90.7,2234.0,7.1,633291,657031,543877,666915,571771,646240,593428,657077,592669,502110,53.42,,,,,,,,44,2,Slider,4,3,4,3,3,4,4,3,Standard,Standard,199.0,0.0,0.107,0,1-0,0.46,5.5200000000000005,0
680,SL,2021-08-17,90.4,2.33,5.53,"Stanton, Giancarlo",519317,657031,,ball,13.0,Giancarlo Stanton singles on a sharp line drive to center fielder Hunter Renfroe.   Joey Gallo scores.    Luke Voit to 2nd.,R,R,L,NYY,BOS,B,,,0,0,2021,-0.42,6.959999999999999,-0.62,-0.04,608336.0,,572228.0,1,5,Bot,,,543877,-6.4949725596703765,-131.28351221809615,-9.236385177437034,-3.57814498160903,26.833576257113112,-23.67082452390984,3.96,1.92,,,,91.2,2384.0,6.8,633291,657031,543877,666915,571771,646240,593428,657077,592669,502110,53.72,,,,,,,,44,1,Slider,4,3,4,3,3,4,4,3,Standard,Standard,196.0,0.0,0.06,0,0-0,0.62,5.04,0
681,CU,2021-08-16,78.7,2.6,5.18,"Stanton, Giancarlo",519317,660761,single,hit_into_play,9.0,Giancarlo Stanton singles on a sharp ground ball to left fielder Justin Upton.,R,R,L,NYY,LAA,X,7.0,ground_ball,0,0,2021,-0.56,-7.5600000000000005,0.43,1.95,,,,0,4,Bot,123.71,195.88,545358,-3.647857595421468,-114.5641071326722,0.977399792624248,-4.299054482955845,20.671151934421356,-38.16560153503131,3.66,1.68,20.0,109.4,-5.0,78.6,2591.0,6.1,633421,660761,545358,665120,664058,594838,578428,457708,669016,666176,54.38,0.449,0.428,0.9,1.0,1.0,0.0,2.0,27,1,Curveball,2,1,2,1,1,2,2,1,Infield shift,Standard,286.0,0.033,0.403,1,0-0,-0.43,6.720000000000001,0
682,CH,2021-08-16,83.3,2.36,5.14,"Stanton, Giancarlo",519317,660761,strikeout,swinging_strike,14.0,Giancarlo Stanton strikes out swinging.,R,R,L,NYY,LAA,S,2.0,,1,2,2021,1.06,10.2,0.59,1.44,,,,1,1,Bot,,,545358,-6.122130161208213,-121.29303126869942,-3.7876925477192023,11.597077308343083,21.58797525118114,-23.26030252827084,3.66,1.68,,,,83.5,1652.0,6.2,633421,660761,545358,665120,664058,594838,578428,457708,669016,666176,54.33,,,0.0,1.0,0.0,0.0,,8,4,Changeup,2,1,2,1,1,2,2,1,Standard,Standard,124.0,-0.013,-0.114,1,1-2,-0.59,-12.72,1
