,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
10,FF,2021-09-30,94.7,2.58,6.12,"LeMahieu, DJ",518934,592662,,foul,2.0,DJ LeMahieu strikes out swinging.,R,R,L,TOR,NYY,S,,,2,2,2021,0.38,21.0,-0.14,3.08,,,,0,1,Top,,,672386,-7.955548101426309,-137.4987691265144,-6.078491624100157,6.766726918797207,34.72974273454657,-8.825441907639522,3.55,1.63,187.0,69.9,42.0,94.3,2394.0,6.5,632280,592662,672386,665489,543760,669289,666182,606192,543807,545341,54.03,,,,,,,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,147.0,0.0,0.0,1,2-2,0.14,-4.5600000000000005,0
11,SL,2021-09-30,90.4,2.56,6.06,"LeMahieu, DJ",518934,592662,,ball,13.0,DJ LeMahieu strikes out swinging.,R,R,L,TOR,NYY,B,,,1,2,2021,0.0,10.2,-1.88,0.42,,,,0,1,Top,,,672386,-11.035431504786189,-130.87804715666113,-9.84452405333086,2.3937738488826223,29.066660218015706,-20.30188283612417,3.42,1.6,,,,90.1,2127.0,6.5,632280,592662,672386,665489,543760,669289,666182,606192,543807,545341,54.02,,,,,,,,1,4,Slider,0,0,0,0,0,0,0,0,Strategic,Strategic,138.0,0.0,0.043,0,1-2,1.88,-0.0,0
12,FF,2021-09-30,95.0,2.35,6.21,"LeMahieu, DJ",518934,592662,,ball,11.0,DJ LeMahieu strikes out swinging.,R,R,L,TOR,NYY,B,,,0,2,2021,0.44,21.0,-0.4,4.25,,,,0,1,Top,,,672386,-8.178634875135373,-137.90003465463184,-3.2578959062094563,7.703673221375448,36.03529447601043,-9.530405899483275,3.27,1.47,,,,94.4,2345.0,6.5,632280,592662,672386,665489,543760,669289,666182,606192,543807,545341,54.05,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,149.0,0.0,0.022,0,0-2,0.4,-5.28,0
13,FF,2021-09-30,93.9,2.49,6.2,"LeMahieu, DJ",518934,592662,,foul,13.0,DJ LeMahieu strikes out swinging.,R,R,L,TOR,NYY,S,,,0,1,2021,0.38,19.919999999999998,-0.85,2.48,,,,0,1,Top,,,672386,-9.501371564193278,-136.19743960187424,-7.495843075982369,6.986021501499204,33.5454268062611,-10.029911915521003,3.55,1.63,173.0,66.0,36.0,93.5,2336.0,6.5,632280,592662,672386,665489,543760,669289,666182,606192,543807,545341,54.02,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,145.0,0.0,-0.052,1,0-1,0.85,-4.5600000000000005,0
14,FF,2021-09-30,93.6,2.56,6.24,"LeMahieu, DJ",518934,592662,,foul,4.0,DJ LeMahieu strikes out swinging.,R,R,L,TOR,NYY,S,,,0,0,2021,0.23,21.240000000000002,-0.52,2.52,,,,0,1,Top,,,672386,-8.469216769443886,-135.81225708566933,-7.689067948286347,4.978178200711126,33.98451501105938,-8.77731815261607,3.55,1.63,167.0,66.8,59.0,93.3,2295.0,6.6,632280,592662,672386,665489,543760,669289,666182,606192,543807,545341,53.91,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,147.0,0.0,-0.038,1,0-0,0.52,-2.7600000000000002,0
15,SI,2021-09-29,95.0,-3.23,5.54,"LeMahieu, DJ",518934,621244,double,hit_into_play,8.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,X,8.0,line_drive,3,2,2021,-1.36,12.0,-0.15,1.56,,,,0,6,Top,180.19,72.35,624512,11.144436298727095,-137.720808047692,-6.970482401554506,-19.86542402920004,31.539649106726827,-17.985131311854616,3.55,1.63,341.0,105.7,16.0,95.1,2119.0,6.6,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.88,0.603,0.689,1.25,1.0,1.0,1.0,5.0,42,7,Sinker,5,2,2,5,2,5,2,5,Standard,Strategic,225.0,-0.059,0.562,1,3-2,0.15,16.32,0
16,SI,2021-09-29,94.3,-3.13,5.59,"LeMahieu, DJ",518934,621244,,ball,14.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,B,,,2,2,2021,-1.31,11.28,0.16,1.24,,,,0,6,Top,,,624512,11.467600378994526,-136.69886626855072,-7.670365307316158,-18.9779913341606,30.907818822799594,-18.73934299314697,3.18,1.63,,,,94.3,2183.0,6.5,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.96,,,,,,,,42,6,Sinker,5,2,2,5,2,5,2,5,Standard,Strategic,218.0,0.0,0.101,0,2-2,-0.16,15.72,0
17,SI,2021-09-29,93.9,-3.3,5.54,"LeMahieu, DJ",518934,621244,,foul,11.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,S,,,2,2,2021,-1.64,11.76,-1.53,2.7,,,,0,6,Top,,,624512,8.257694935424576,-136.43978148754937,-3.788786007496035,-22.323594272472896,30.381899335264453,-19.31715477392661,3.55,1.63,,,,94.4,2152.0,6.7,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.8,,,,,,,,42,5,Sinker,5,2,2,5,2,5,2,5,Standard,Strategic,222.0,0.0,0.0,1,2-2,1.53,19.68,0
18,CU,2021-09-29,81.6,-3.49,5.37,"LeMahieu, DJ",518934,621244,,called_strike,4.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,S,,,2,1,2021,1.81,-4.32,-0.68,2.24,,,,0,6,Top,,,624512,2.822888974720942,-118.72426803514954,0.3061415308702964,16.43826846224649,24.86589254472077,-35.876902415422045,3.23,1.63,,,,81.0,2457.0,6.1,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.38,,,,,,,,42,4,Curveball,5,2,2,5,2,5,2,5,Standard,Strategic,34.0,0.0,-0.066,1,2-1,0.68,-21.72,0
19,CU,2021-09-29,80.9,-3.5,5.35,"LeMahieu, DJ",518934,621244,,ball,11.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,B,,,1,1,2021,1.74,-3.84,-1.36,2.73,,,,0,6,Top,,,624512,1.4523795606131564,-117.81259477521108,1.433737444794433,15.828439187263417,23.66695266623627,-35.63215573986799,3.28,1.63,,,,80.5,2327.0,6.1,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.38,,,,,,,,42,3,Curveball,5,2,2,5,2,5,2,5,Standard,Strategic,40.0,0.0,0.052,0,1-1,1.36,-20.88,0
20,CU,2021-09-29,81.5,-3.37,5.42,"LeMahieu, DJ",518934,621244,,ball,14.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,B,,,0,1,2021,1.59,-5.04,1.4,1.17,,,,0,6,Top,,,624512,7.639017068575773,-118.39824345180918,-2.0821885777994997,13.325169915845974,24.28413662385969,-35.89834909025472,3.26,1.63,,,,81.2,2381.0,6.3,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.18,,,,,,,,42,2,Curveball,5,2,2,5,2,5,2,5,Standard,Strategic,35.0,0.0,0.027,0,0-1,-1.4,-19.080000000000002,0
21,CU,2021-09-29,82.1,-3.4,5.47,"LeMahieu, DJ",518934,621244,,called_strike,4.0,DJ LeMahieu doubles (24) on a sharp line drive to center fielder George Springer.,R,R,R,TOR,NYY,S,,,0,0,2021,1.5,-4.199999999999999,-0.61,2.28,,,,0,6,Top,,,624512,3.3902600262838725,-119.55907084327728,0.0174743935829444,13.676175235901464,24.174106451459178,-35.702158182060195,3.31,1.63,,,,81.8,2308.0,6.1,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,54.38,,,,,,,,42,1,Curveball,5,2,2,5,2,5,2,5,Standard,Strategic,48.0,0.0,-0.038,1,0-0,0.61,-18.0,0
22,SI,2021-09-29,93.5,-3.21,5.59,"LeMahieu, DJ",518934,621244,out,hit_into_play,7.0,"DJ LeMahieu grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero.",R,R,R,TOR,NYY,X,6.0,ground_ball,0,2,2021,-1.45,14.52,-0.44,1.85,,,,0,4,Top,103.66,144.52,624512,10.369975789456628,-135.55749281223174,-6.490174391105017,-20.229731827409683,32.52928727326779,-15.982071609674694,3.55,1.63,11.0,98.1,-9.0,93.4,2061.0,6.7,632296,621244,624512,665489,543760,669289,666182,572816,543807,606192,53.83,0.263,0.254,0.0,1.0,0.0,0.0,2.0,25,3,Sinker,4,0,0,4,0,4,0,4,Standard,Strategic,218.0,0.016,-0.151,1,0-2,0.44,17.4,0
