,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
23,SI,2021-09-29,92.3,-2.09,5.06,"Nola, Aaron",624585,605400,,ball,11,Jorge Soler walks.,R,R,R,ATL,PHI,B,,,0,0,2021,-1.4,175.68,-1.52,3.86,,621020.0,,1,4,Bot,,,592663,4.554646877961748,-134.35902458801615,1.1381650081214345,-17.958259467760058,30.71462419050066,-23.46079116148517,3.69,1.71,,,,93.2,2065.0,7.0,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.54,,,,,,,,34,1,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,225,0.0,0.032,0,0-0,-0.52,195.84,0
24,SI,2021-09-29,91.3,-1.93,5.1,"Nola, Aaron",608331,605400,sac_bunt,hit_into_play,1,"Max Fried out on a sacrifice bunt, catcher J.  T. Realmuto to second baseman Jean Segura.   Dansby Swanson to 2nd.",R,L,R,ATL,PHI,X,2.0,ground_ball,0,0,2021,-1.45,23.04,-0.36,3.39,,,621020.0,0,4,Bot,124.36,199.42,592663,7.171880891981999,-132.67581569409543,0.0770916418314846,-18.729715386152023,30.02020673029132,-23.840770132049204,3.55,1.63,2.0,34.3,-63.0,92.1,2115.0,7.0,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.51,0.149,0.134,0.0,0.0,0.0,0.0,1.0,33,1,Sinker,3,1,3,1,1,3,3,1,Strategic,Standard,226,-0.009,-0.138,1,0-0,-1.28,-73.44,0
25,KC,2021-09-29,78.5,-1.85,5.17,"Nola, Aaron",621020,605400,single,hit_into_play,14,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,R,R,R,ATL,PHI,X,7.0,line_drive,0,2,2021,1.22,152.64000000000001,0.38,1.19,,,,0,4,Bot,64.25,107.28,592663,2.588027769013028,-114.2688244311662,-0.0458011731579794,10.012162827945897,24.43980768495807,-39.95764674720501,3.41,1.56,191.0,85.6,15.0,78.5,2654.0,6.6,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.85,0.951,0.904,0.9,1.0,1.0,0.0,4.0,32,3,Knuckle Curve,3,1,3,1,1,3,3,1,Standard,Standard,54,0.023,0.492,1,0-2,0.52,220.32,0
26,SI,2021-09-29,91.6,-2.0,5.06,"Nola, Aaron",621020,605400,,called_strike,7,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,R,R,R,ATL,PHI,S,,,0,1,2021,-1.35,17.28,-0.82,1.87,,,,0,4,Bot,,,592663,5.941056549829937,-133.21926107217843,-3.583336500647956,-17.302586025326647,28.777089974970423,-23.9608038493602,3.65,1.58,,,,92.6,2149.0,6.9,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.56,,,,,,,,32,2,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,229,0.0,-0.052,1,0-1,-0.35,-69.12,0
27,SI,2021-09-29,90.6,-1.93,5.21,"Nola, Aaron",621020,605400,,called_strike,6,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,R,R,R,ATL,PHI,S,,,0,0,2021,-1.32,109.44000000000001,0.3,2.24,,,,0,4,Bot,,,592663,8.462844565584405,-131.72749521533015,-3.031346579521447,-17.13301049327865,28.34089109598393,-23.32428597267668,3.52,1.51,,,,91.2,2150.0,6.7,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.76,,,,,,,,32,1,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,229,0.0,-0.038,1,0-0,1.19,184.32,0
28,SI,2021-09-29,94.3,-1.91,5.08,"Nola, Aaron",518595,605400,out,hit_into_play,4,"Travis d'Arnaud grounds out, third baseman Ronald Torreyes to first baseman Matt Vierling.",R,R,R,ATL,PHI,X,5.0,ground_ball,1,1,2021,-1.45,145.44,-0.54,2.32,,592696.0,,2,3,Bot,106.51,165.65,592663,6.878451489186958,-137.090503107029,-3.7356636728895674,-19.762086042086107,30.878364172051672,-18.844161373239757,3.47,1.59,3.0,63.8,-33.0,95.5,2341.0,7.1,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.42,0.066,0.063,0.0,1.0,0.0,0.0,2.0,28,3,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,229,-0.024,-0.289,1,1-1,-0.19,198.71999999999997,0
29,SI,2021-09-29,93.9,-1.98,5.01,"Nola, Aaron",518595,605400,,called_strike,9,"Travis d'Arnaud grounds out, third baseman Ronald Torreyes to first baseman Matt Vierling.",R,R,R,ATL,PHI,S,,,1,0,2021,-1.52,1.44,0.83,1.81,,592696.0,,2,3,Bot,,,592663,10.79197154550098,-136.2195467659379,-4.343280647860414,-21.35395885326475,30.45348148547812,-21.49259452811337,3.47,1.67,,,,95.0,2274.0,7.2,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.35,,,,,,,,28,2,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,231,0.0,-0.053,1,1-0,-0.26,-100.79999999999998,0
30,SI,2021-09-29,92.0,-2.1,5.11,"Nola, Aaron",518595,605400,,ball,13,"Travis d'Arnaud grounds out, third baseman Ronald Torreyes to first baseman Matt Vierling.",R,R,R,ATL,PHI,B,,,0,0,2021,-1.45,220.32,-1.72,2.29,,592696.0,,2,3,Bot,,,592663,4.179915477836528,-133.98925424404948,-3.1343525087070203,-18.396486566514064,29.345260521895156,-21.702532086482947,3.47,1.63,,,,92.9,2241.0,6.8,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.67,,,,,,,,28,1,Sinker,3,1,3,1,1,3,3,1,Standard,Standard,229,0.0,0.025,0,0-0,-0.67,118.08,0
31,KC,2021-09-29,80.5,-1.98,5.15,"Nola, Aaron",592696,605400,double,hit_into_play,8,Eddie Rosario doubles (18) on a line drive to right fielder Bryce Harper.   Ozzie Albies scores.,R,L,R,ATL,PHI,X,9.0,line_drive,1,2,2021,1.04,-15.84,-0.02,1.7,,,645277.0,2,3,Bot,211.26,90.47,592663,2.395585494313964,-117.18445585140029,0.1343351286976706,9.08886091195447,22.860183420073696,-37.67176041360129,3.41,1.56,297.0,100.4,18.0,80.9,2691.0,6.6,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.87,0.411,0.465,1.25,1.0,1.0,1.0,4.0,27,4,Knuckle Curve,2,1,2,1,1,3,3,1,Infield shift,Standard,58,0.112,0.829,1,1-2,-1.68,-61.92,0
32,CH,2021-09-29,86.9,-2.23,4.98,"Nola, Aaron",592696,605400,,ball,13,Eddie Rosario doubles (18) on a line drive to right fielder Bryce Harper.   Ozzie Albies scores.,R,L,R,ATL,PHI,B,,,0,2,2021,-1.35,-1.44,-0.01,1.21,,,645277.0,2,3,Bot,,,592663,8.14424560099965,-126.2824993764409,-3.5397821314334754,-16.10602376643779,25.71748419869819,-28.12552486508745,3.19,1.61,,,,87.4,1630.0,6.7,632306,605400,592663,663837,516416,591720,544369,457705,546318,547180,53.81,,,,,,,,27,3,Changeup,2,1,2,1,1,2,2,1,Infield shift,Standard,253,0.0,0.017,0,0-2,-0.87,-80.64000000000001,0
