,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
10,CU,2021-09-28,77.1,-1.1,6.25,"Wainwright, Adam",649966,425794,,ball,14,Luis Urias walks.,R,R,R,STL,MIL,B,,,2,1,2021,1.43,-13.080000000000002,1.84,1.5,,,,1,6,Top,,,668800,3.65053460568116,-112.15219456157644,-0.998349422575521,11.103421492608744,24.29335931462169,-41.27332898594098,2.99,1.43,,,,76.7,2920.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.02,,,,,,,,48,4,Curveball,4,2,2,4,2,4,2,4,Standard,Standard,44.0,0.0,0.083,0,2-1,-1.84,-17.16,0
11,SI,2021-09-28,89.2,-1.11,6.28,"Wainwright, Adam",649966,425794,,ball,13,Luis Urias walks.,R,R,R,STL,MIL,B,,,1,1,2021,-1.12,12.120000000000001,-0.43,1.13,,,,1,6,Top,,,668800,4.045133648371884,-129.68237451524297,-8.851223847636586,-13.449296495911351,26.259130283475887,-19.15023489826573,3.26,1.59,,,,90.0,2237.0,6.8,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.74,,,,,,,,48,3,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,203.0,0.0,0.038,0,1-1,0.43,13.440000000000001,0
12,SI,2021-09-28,88.4,-1.21,6.33,"Wainwright, Adam",649966,425794,,ball,1,Luis Urias walks.,R,R,R,STL,MIL,B,,,0,1,2021,-1.04,12.120000000000001,-0.76,3.22,,,,1,6,Top,,,668800,3.273953327964466,-128.7950591956296,-3.6922108776881952,-12.259509353758002,25.052612321945958,-20.34477591312226,3.13,1.48,,,,89.0,2080.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.04,,,,,,,,48,2,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,205.0,0.0,0.021,0,0-1,0.76,12.48,0
13,SI,2021-09-28,88.6,-1.26,6.27,"Wainwright, Adam",649966,425794,,foul,5,Luis Urias walks.,R,R,R,STL,MIL,S,,,0,0,2021,-1.0,10.2,-0.18,2.56,,,,1,6,Top,,,668800,4.777053607275055,-128.95260764406834,-4.833550796328412,-12.191338618514568,23.902943335498676,-21.9102848598764,3.29,1.49,148.0,63.9,62.0,89.4,2261.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.95,,,,,,,,48,1,Sinker,4,2,2,4,2,4,2,4,Standard,Standard,207.0,0.0,-0.027,1,0-0,0.18,12.0,0
14,CU,2021-09-28,75.3,-0.94,6.41,"Wainwright, Adam",596129,425794,strikeout,swinging_strike,13,Daniel Vogelbach strikes out swinging.,R,L,R,STL,MIL,S,2.0,,0,2,2021,1.24,-16.32,-0.53,0.66,,,,0,6,Top,,,668800,-1.3776656649500798,-109.6101856716118,-2.262130836751773,10.14630611920166,22.961924809011844,-42.74280136967753,3.37,1.53,,,,75.0,3008.0,6.5,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.02,,,0.0,1.0,0.0,0.0,,47,3,Curveball,4,2,2,4,2,4,2,4,Infield shift,Standard,117.0,0.03,-0.151,1,0-2,0.53,-14.879999999999999,1
15,CU,2021-09-28,73.8,-1.15,6.33,"Wainwright, Adam",596129,425794,,foul,14,Daniel Vogelbach strikes out swinging.,R,L,R,STL,MIL,S,,,0,1,2021,1.26,-17.28,0.79,1.33,,,,0,6,Top,,,668800,1.7360796774680225,-107.35449660391888,-0.2114304662598343,9.214191016731592,22.737057170922583,-43.35306211043898,3.37,1.53,4.0,77.7,-22.0,73.1,3043.0,6.3,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.19,,,,,,,,47,2,Curveball,4,2,2,4,2,4,2,4,Infield shift,Standard,41.0,0.0,-0.052,1,0-1,-0.79,-15.120000000000001,0
16,CU,2021-09-28,71.9,-1.18,6.42,"Wainwright, Adam",596129,425794,,called_strike,5,Daniel Vogelbach strikes out swinging.,R,L,R,STL,MIL,S,,,0,0,2021,1.29,-14.399999999999999,-0.09,2.39,,,,0,6,Top,,,668800,-0.0292844813129388,-104.5566931223751,1.650975104765195,9.353586990754604,20.185583528217244,-41.47657091428959,3.32,1.57,,,,71.6,2901.0,6.4,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,54.06,,,,,,,,47,1,Curveball,4,2,2,4,2,4,2,4,Infield shift,Standard,35.0,0.0,-0.038,1,0-0,0.09,-15.48,0
17,SI,2021-09-28,90.1,-0.98,6.2,"Wainwright, Adam",541645,425794,out,hit_into_play,14,"Avisail Garcia grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,STL,MIL,X,4.0,ground_ball,2,1,2021,-0.79,13.559999999999999,1.2,2.47,,,,2,5,Top,114.35,135.65,668800,7.151903683300618,-130.92009740924095,-5.725780505217182,-10.588559855052935,26.96627694369069,-18.196476064433128,3.55,1.63,58.0,93.1,2.0,90.8,2329.0,6.8,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.74,0.391,0.37,0.0,1.0,0.0,0.0,2.0,41,4,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard,202.0,0.014,-0.119,1,2-1,-1.2,9.48,0
18,CU,2021-09-28,75.7,-1.04,6.24,"Wainwright, Adam",541645,425794,,ball,14,"Avisail Garcia grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,STL,MIL,B,,,1,1,2021,1.24,-16.32,1.88,-0.1,,,,2,5,Top,,,668800,3.882984864981736,-110.03921625535556,-3.538392246444518,9.116232620964404,23.41446743031925,-42.590301197887904,3.4,1.78,,,,75.4,2808.0,6.6,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.91,,,,,,,,41,3,Curveball,2,2,2,2,2,2,2,2,Infield shift,Standard,40.0,0.0,0.02,0,1-1,-1.88,-14.879999999999999,0
19,CH,2021-09-28,83.8,-1.15,6.15,"Wainwright, Adam",541645,425794,,ball,14,"Avisail Garcia grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,R,R,STL,MIL,B,,,0,1,2021,-0.97,3.3600000000000003,1.13,0.69,,,,2,5,Top,,,668800,7.247389433433252,-121.76932974592846,-6.88325492735618,-10.999308496045426,20.370009375648603,-28.30630645958154,3.35,1.79,,,,84.9,1552.0,6.7,632314,425794,668800,502671,669242,571448,657557,641933,664056,666185,53.76,,,,,,,,41,2,Changeup,2,2,2,2,2,2,2,2,Infield shift,Standard,223.0,0.0,0.014,0,0-1,-1.13,11.64,0
