,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,swing_miss
10,CU,2021-09-29,77.2,1.36,6.18,"Fried, Max",592663,608331,,ball,13,J.T. Realmuto pops out to second baseman Ozzie Albies.,R,R,L,ATL,PHI,B,,,0,2,2021,-0.79,214.56,-0.73,0.17,,,,2,6,Top,,,518595,-3.0127745736176785,-112.32027752214468,-3.18157314187858,-5.963318742671479,23.923035371434626,-43.376660453429054,3.55,1.63,,,,76.7,2635,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.16,,,,,,,,46,3,Curveball,3,2,2,3,2,3,2,3,Standard,Standard,335,0.0,0.011,0,0-2,-0.51,108.0,0
11,CH,2021-09-29,88.2,2.01,5.63,"Fried, Max",592663,608331,,swinging_strike,14,J.T. Realmuto pops out to second baseman Ozzie Albies.,R,R,L,ATL,PHI,S,,,0,1,2021,1.21,217.44,0.74,0.98,,,,2,6,Top,,,518595,-5.6274731630505554,-128.2949401277826,-5.98888312345817,14.52338756331548,27.61560575774023,-27.034089313721296,3.41,1.56,,,,88.6,1327,6.6,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.85,,,,,,,,46,2,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,124,0.0,-0.024,1,0-1,0.41,126.72,1
12,SI,2021-09-29,94.9,1.39,6.02,"Fried, Max",592663,608331,,called_strike,9,J.T. Realmuto pops out to second baseman Ozzie Albies.,R,R,L,ATL,PHI,S,,,0,0,2021,0.83,4.32,0.52,1.54,,,,2,6,Top,,,518595,-4.162040676277065,-137.92788580542643,-7.399061852197382,11.58736241642996,33.64489393094143,-22.81470955835316,3.55,1.6,,,,94.9,1819,6.5,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.95,,,,,,,,46,1,Sinker,3,2,2,3,2,3,2,3,Standard,Standard,161,0.0,-0.018,1,0-0,-0.77,-64.80000000000001,0
13,FF,2021-09-29,95.6,1.24,6.1,"Fried, Max",547180,608331,strikeout,swinging_strike,13,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,S,2.0,,2,2,2021,-0.17,-175.68,-1.04,1.74,,,,1,6,Top,,,518595,-5.641450121269297,-138.93856794182142,-8.476683452449379,-0.9347450570131582,30.211641800865767,-15.745495660068707,3.49,1.6,,,,96.1,2131,6.6,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.9,,,0.0,1.0,0.0,0.0,,45,6,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,164,0.026,-0.142,1,2-2,-1.72,-146.88,1
14,FF,2021-09-29,95.1,1.3,6.01,"Fried, Max",547180,608331,,foul,8,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,S,,,2,2,2021,0.39,2.88,-0.1,1.67,,,,1,6,Top,,,518595,-4.5633422085647615,-138.30383295321835,-7.911524860926399,5.907292416520449,28.1274960535606,-18.65639132992902,3.49,1.6,277.0,84.1,43.0,96.0,2110,6.7,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.83,,,,,,,,45,5,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,161,0.0,0.0,1,2-2,-1.27,-80.64000000000001,0
15,FF,2021-09-29,94.9,1.23,6.03,"Fried, Max",547180,608331,,ball,13,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,B,,,1,2,2021,0.36,201.59999999999997,-1.0,0.67,,,,1,6,Top,,,518595,-6.6556509057730135,-137.9476784475846,-10.532728651616267,5.904943080993785,26.163265523699064,-18.452270383443462,3.02,1.51,,,,95.9,2138,6.6,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.9,,,,,,,,45,4,4-Seam Fastball,3,2,2,3,2,3,2,3,Standard,Standard,163,0.0,0.028,0,1-2,0.33,195.84,0
16,CU,2021-09-29,74.2,1.52,6.03,"Fried, Max",547180,608331,,ball,13,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,B,,,0,2,2021,-0.55,15.84,-1.22,0.13,,,,1,6,Top,,,518595,-4.66347926528786,-107.83476212816042,-2.328680998275646,-3.2654790071063746,22.59634064925323,-42.11984071132761,2.99,1.51,,,,73.9,2630,6.6,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,53.87,,,,,,,,45,3,Curveball,3,2,2,3,2,3,2,3,Standard,Standard,335,0.0,0.013,0,0-2,-0.88,-27.360000000000003,0
17,CU,2021-09-29,75.1,1.6,6.11,"Fried, Max",547180,608331,,swinging_strike,13,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,S,,,0,1,2021,-0.81,110.88,-0.15,0.65,,,,1,6,Top,,,518595,-2.1900924668017367,-109.22919276382916,-1.594679380537224,-5.96532889482207,22.766082755928675,-42.88877986097077,3.49,1.6,,,,74.5,2677,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.17,,,,,,,,45,2,Curveball,3,2,2,3,2,3,2,3,Standard,Standard,337,0.0,-0.035,1,0-1,0.23,224.64,1
18,SL,2021-09-29,85.6,1.82,5.85,"Fried, Max",547180,608331,,swinging_strike,13,Bryce Harper strikes out swinging.,R,L,L,ATL,PHI,S,,,0,0,2021,-0.36,25.92,-0.83,1.36,,,,1,6,Top,,,518595,-5.530828943135065,-124.57914613359326,-4.563000544758672,-2.7567933429597904,22.99819229604056,-30.56661003394509,3.49,1.6,,,,86.0,2411,6.4,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.14,,,,,,,,45,1,Slider,3,2,2,3,2,3,2,3,Standard,Standard,259,0.0,-0.027,1,0-0,-1.17,-24.48,1
19,SL,2021-09-29,89.6,1.59,6.0,"Fried, Max",516416,608331,out,hit_into_play,4,"Jean Segura grounds out, shortstop Dansby Swanson to first baseman Freddie Freeman.   Odubel Herrera scores.",R,R,L,ATL,PHI,X,6.0,ground_ball,2,1,2021,-0.34,48.96,-0.28,2.1,546318.0,,,0,6,Top,111.19,159.06,518595,-3.901237323553091,-130.46689032018728,-3.839122782652328,-3.167549411068604,25.696274217480067,-30.754646315836048,3.3,1.5,59.0,98.2,2.0,89.9,2451,6.3,632306,608331,518595,518692,645277,663586,621020,592696,594807,624585,54.18,0.471,0.45,0.0,1.0,0.0,0.0,4.0,44,4,Slider,3,1,1,3,2,3,2,3,Standard,Standard,247,0.024,-0.33,1,2-1,-1.3,-64.80000000000001,0
